"File","#","Names","Japanese","English"
"Twn/00/03/711.dat","123","Ruca’s Mother","そのうち 徴兵なんてことに
ならなければ よいのですけど
ルカが もし徴兵でもされたら…","I hope Ruca doesn’t get drafted
one day, but if he does..."
"Twn/00/03/711.dat","127","Ruca’s Father","まあ そこまで この王都の戦況が
不利になることはないだろう","I’m sure the kingdom won’t become 
that desperate."
"Twn/00/03/711.dat","133","Ruca’s Father","だからルカ おまえは安心して
勉学に 励むんだ
私を超える商人に 早くなってくれ","That’s why you should relax and focus
on studying, Ruca. Hurry and become 
a merchant like me."
"Twn/00/03/711.dat","138","Ruca","……{variable}うん","Right..."
"Twn/00/03/711.dat","144","Ruca’s Father","母さん コーヒーを…","Honey, my coffee..."
"Twn/00/03/711.dat","151","Ruca’s Father","ふむ 王都貴族院議会
異能者捕縛適応法を可決… か","Hmm... So the kingdom’s started 
arresting Deviants..."
"Twn/00/03/711.dat","171","Ruca’s Mother","あなた
異能者って 人間離れした力を持った
人たちのことでしょう？","Dear, aren’t Deviants... 
Aren’t they people who possess 
unnatural powers?"
"Twn/00/03/711.dat","177","Ruca’s Father","ああ この世界から神の加護が消え
いったい どれだけの年月が
経ったんだろうな","Yes, ever since the Fracture happened.
Oh, how long has it been...?"
"Twn/00/03/711.dat","181","Ruca’s Father","教団ですら 神の加護を失い
人は皆 希望を見い出せずにいる
世界は 荒れ果てていく一方だ","Even when the Church lost its Celestial blessing, 
everyone still turns towards them for hope. On 
one hand, the world itself is slowly falling apart."
"Twn/00/03/711.dat","185","Ruca’s Father","神が去り 地上には異様な力を持つ
わけのわからん連中が 現れる始末
まったく嫌な世の中に なったものだな","On top of that, beings with strange powers have
started popping up! Oh what a hopeless world
we live in!"
"Twn/00/03/711.dat","205","Ruca’s Mother","ああ なんて恐ろしい…
ルカ あなたはそんな人たちと
係わり合いになっては ダメよ","Oh how terrifying...!
Ruca, you mustn’t involve yourself with them."
"Twn/00/03/711.dat","222","Ruca","……{variable}うん","...Right."
"Twn/00/03/711.dat","236","Eddie","お～い ルカ～！
約束の時間だぞ～！","Hey Ruca!
It’s time to go!"
"Twn/00/03/711.dat","251","Ruca’s Mother","ルカ
お友達が誘いにきたわよ","Ruca, your friends came to fetch you."
"Twn/00/03/711.dat","256","Ruca","……{variable}うん","...Okay."
"Twn/00/03/711.dat","277","Ruca’s Mother","ほら ルカ
ハンカチと… 髪も整えて","Here, a handkerchief...
Make sure to fix your hair first."
"Twn/00/03/711.dat","282","Ruca","いいよ 母さん
自分で できるから…","It’s alright Mother,
I can do it myself...
"
"Twn/00/03/711.dat","291","Ruca’s Father","ルカ 遊ぶのもいいが 勉強は怠けるなよ
まだまだ 今のおまえでは
私の後など 到底継がせられんからな","Ruca, it’s fine to play around, but you musn’t 
slack on your studies, okay? As you are right
now, you still can’t inherit the business."
"Twn/00/03/711.dat","300","Ruca’s Mother","あなたったら
遊びに行く子に 水を差すようなこと
言わないでくださいな","He’s just going to play, dear.
There’s no need to ruin it for him."
"Twn/00/03/711.dat","304","Ruca’s Father","ああ… そうだな","Yes... you’re right."
"Twn/00/03/711.dat","312","Ruca’s Mother","さあ ルカ
楽しんでらっしゃい","Have fun, Ruca."
"Twn/00/03/711.dat","317","Ruca","……{variable}うん
行ってきま～す","...I will.
I’ll be going now."
"Twn/00/03/720.dat","46","Imperial Soldier A","こちらは 法に則って
捜査しているのだ","How dare you! This search is being conducted
in full accordance with the law!
"
"Twn/00/03/720.dat","51","Imperial Soldier B","その非協力的な態度
息子の身を 隠していると思われても
仕方あるまい！","It is because of your uncooperativeness that
you’re being suspected of harboring your son!
"
"Twn/00/03/720.dat","55","Ruca’s Father","ほほう？
ミルダ家に 異能者がいると騒ぎ立てる
迷惑な兵士がいて困る…","I see, having soldiers making a fuss about
a Deviant in this household is quite a 
predicament..."
"Twn/00/03/720.dat","60","Ruca’s Father","そう 上の方に申し立てても
いいのだぞ？","Perhaps I should file a complaint to your 
superiors?
"
"Twn/00/03/720.dat","65","Imperial Soldier A","ど… どういう意味だ？","A-Are you threatening us?"
"Twn/00/03/720.dat","70","Ruca’s Father","おい おまえたち 所属と名前を言え
王都の警備長 ベルフォルマさまの
お耳に入れておくとしよう","You there, give me your names and ranks.
I’ll see to it that this reaches Lord Belforma of
the Imperial Knight Brigade’s ears."
"Twn/00/03/720.dat","84","Imperial Soldier A","お… おい… どうする？","H-Hey... what should we do?"
"Twn/00/03/720.dat","90","Imperial Soldier B","うむ………","Ummm..."
"Twn/00/03/720.dat","97","Ruca’s Father","つまらない詮索で
職を 失いたくはあるまい？","Do you wish to lose your jobs by asking these
unimportant questions?"
"Twn/00/03/720.dat","102","Imperial Soldier A","………{variable}えーっと
異常なし… ですな","Well... everything seems to be in order..."
"Twn/00/03/720.dat","107","Imperial Soldier B","ああ 異常なしだ
そろそろ 戻るとしよう","Yes... in order. It’s about time we go back."
"Twn/00/03/721.dat","36","Ruca’s Mother","あなた…
大丈夫ですの？
こんなことをして…","Dear, are you sure that was the best way
to deal with them?"
"Twn/00/03/721.dat","40","Ruca’s Father","構うものか
息子を 罪人呼ばわりされては
黙っていられん","It matters not. I’ll not have them freely
accusing my son of being a criminal."
"Twn/00/03/721.dat","44","Ruca’s Father","それに あんな無礼な兵士に
うろつかれては 気の弱いあいつのことだ
帰って来づらかろう","He might come back at any time, but with those
insolent soldiers around, he’d never have the 
courage."
"Twn/00/03/721.dat","51","Ruca’s Mother","そうね…
あの子 いつ帰って来るのかしら","Yes... I wonder when we’ll see him again.
"
"Twn/00/03/721.dat","55","Ruca’s Father","部屋に 引き篭もってても
食事時には ちゃっかり食堂に
現れるルカのことだ","Even during the times he had shut himself in
his own room... just the smell of your cheese
soup was enough to make him come out."
"Twn/00/03/721.dat","59","Ruca’s Father","このスープの匂いを 嗅げば
ひょっこり 戻ってくるさ","I’m sure he’ll come back eventually.
"
"Twn/00/03/721.dat","63","Ruca’s Mother","そう… ですね
でも もう何日も このスープですけど","Uh... yes, you’re right... but do you really want
to keep eating this soup every day until then?"
"Twn/00/03/721.dat","67","Ruca’s Father","毎日 飲まされて いい迷惑だ
おかげで 好物になってしまった…
まったく 早く帰って来んか バカ息子め！","I won’t deny having this soup every day has been
quite an inconvenience, but thanks to that, it is
now my favorite... Hurry and return home, my son!"
"Twn/00/03/730.dat","52","Ruca","あの…
家出してたわけじゃないけど…
その…","Uh... it’s not like I ran away, but..."
"Twn/00/03/730.dat","58","Ruca","心配かけて ごめんなさい！","I’m sorry I made you worry!"
"Twn/00/03/730.dat","73","Ruca","あのぅ…………","Umm..."
"Twn/00/03/730.dat","87","Ruca’s Mother","おかえりなさい
私の可愛いルカ…","Welcome back, my dearest Ruca..."
"Twn/00/03/730.dat","101","Ruca’s Father","お帰り ルカ","Welcome back, Ruca."
"Twn/00/03/730.dat","119","Ruca","ただいまッ！","I’m home!"
"Twn/00/03/730.dat","150","Ruca","世界は変わった…","The world changed..."
"Twn/00/03/730.dat","154","Ruca","僕らが 世界を変えたなんて
たぶん 誰も知らないけれど
そんなことは 重要じゃない","No one probably knows that I changed 
the world, but that doesn’t matter."
"Twn/00/03/730.dat","158","Ruca","大事なのは… もっと別のこと
僕が 僕を見つけ
僕が 僕を取り戻した","What matters is that it’s something different. 
I found myself and regained what the past
me has lost."
"Twn/00/03/730.dat","162","Ruca","そして この世界の中で
この素晴らしい世界の中で
僕らの旅は 続いて行くのだ","And somewhere in this world, somewhere in 
this wonderful world, my journey will continue."
"Twn/00/03/730.dat","166","Ruca","未来永劫
いつまでも…","Eternally into the future.
Always..."
"Twn/00/05/700.dat","43","Ruca","はぁはぁ…
ここまでくれば 安心だね","Hah--hah--
We should be safe here..."
"Twn/00/05/700.dat","49","Kongwei","キミは慎重なのか 無鉄砲なのか
よくわからないな…","I have no idea whether you are cautious
or just plain reckless..."
"Twn/00/05/700.dat","54","Kongwei","ああいうときは
静かに立ち去れば いいのに","In situations like that, you should have just
left quietly."
"Twn/00/05/700.dat","59","Ruca","ごめん…
急に いろいろあったから
慌てちゃって…","Sorry...
A lot of things happened all at once and I
just panicked..."
"Twn/00/05/700.dat","63","Kongwei","まあ いいさ
まだみんな 帰ってないようだね
少し休もうか…","Well, that is fine.
I see that everyone yet to return,
why not rest a bit here..."
"Twn/00/05/700.dat","108","Ruca","君こそ 誰？
ここで なにしてるの？","I should ask the same thing... Who are you?
What are you doing here?"
"Twn/00/05/700.dat","114","Girl","なにしてるて ウチ
ここに住んでんねんで？
まあ 勝手に住み着いとんねんけどな","What’m I doin’ here? This’s where we live, hear?
Well, more like we jus’ kinda barged in an’ 
took over."
"Twn/00/05/700.dat","119","Ruca","ああ そうだったの
ごめん 僕たち知らなかったから…","Is that so? Sorry, we didn’t know..."
"Twn/00/05/700.dat","125","Girl","まあ 役人やないんやったら
別に 構へんねんけどねぇ","Well, ’s long as y’all ain’t state people, it’s cool."
"Twn/00/05/700.dat","138","Ange","ああ ルカくん
なんだか 街が
騒ぎになってるみたいだけど…","Oh, Ruca, there seems to be trouble up in town..."
"Twn/00/05/700.dat","141","Ruca","…………","..."
"Twn/00/05/700.dat","148","Illia","ちょっと ルカ！
いるの！？","Hey Ruca, are you there?"
"Twn/00/05/700.dat","164","Illia","兵士が うろついてんじゃない！
まさか あんた 実家に
顔出したんじゃないでしょうね！？","There are soldiers everywhere!
Don’t tell me you tried to go back to your place!?"
"Twn/00/05/700.dat","168","Illia","ルカ あんたの勝手な行動で
みんなが 危ない目に遭うのよ！
少しは考えなさい！","Your actions could have put EVERYONE
in danger!
What do you have to say for yourself?"
"Twn/00/05/700.dat","175","Kongwei","それは ないんじゃないかな？
彼とボクが 住宅区を回るのは
コイントスで 決まったことだろう","I do not believe that is the case.
We got assigned to the residential district via
coin toss."
"Twn/00/05/700.dat","180","Kongwei","そもそも この街へ
情報収集に来ようと 言い出したのは…","Besides, the one who decided we
should search around this town is--"
"Twn/00/05/700.dat","186","Ruca","いいよ もう
僕が グズグズしてたのは 確かだし
兵士に見つかる前に 逃げていれば…","It’s fine, Kongwei. Illia was right about me
wandering around. I just panicked at the 
sight of soldiers and ran away..."
"Twn/00/05/700.dat","192","Illia","やっぱり あんた 見つかったのね！
どうして あんたは
そう進歩ってもんが…","I knew it! Why is it that EVERY time
We almost have something--"
